      30.003000       0.000000
      60.006001       0.000000
      90.009001       0.000000
     120.012001       0.000000
     150.015002       0.000000
     180.018002       0.000000
     210.021002       0.000000
     240.024002       0.000000
     270.027003       0.000000
     300.030003       0.000000
     330.033003       0.000000
     360.036004       0.000000
     390.039004       0.000000
     420.042004       0.000000
     450.045005       0.000000
     480.048005       0.000000
     510.051005       0.000000
     540.054005       0.000000
     570.057006       0.000000
     600.060006       0.000000
     630.063006       0.000000
     660.066007       0.000000
     690.069007       0.000000
     720.072007       0.000000
     750.075008       0.000000
     780.078008       0.000000
     810.081008       0.000000
     840.084008       1.000000
     870.087009       0.000000
     900.090009       0.000000
     930.093009       0.000000
     960.096010       0.000000
     990.099010       1.000000
    1020.102010       0.000000
    1050.105011       0.000000
    1080.108011       0.000000
    1110.111011       0.000000
    1140.114011       0.000000
    1170.117012       0.000000
    1200.120012       0.000000
    1230.123012       0.000000
    1260.126013       0.000000
    1290.129013       0.000000
    1320.132013       0.000000
    1350.135014       0.000000
    1380.138014       0.000000
    1410.141014       0.000000
    1440.144014       0.000000
    1470.147015       0.000000
    1500.150015       0.000000
    1530.153015       0.000000
    1560.156016       0.000000
    1590.159016       0.000000
    1620.162016       0.000000
    1650.165017       0.000000
    1680.168017       0.000000
    1710.171017       0.000000
    1740.174017       0.000000
    1770.177018       0.000000
    1800.180018       0.000000
    1830.183018       0.000000
    1860.186019       1.000000
    1890.189019       1.000000
    1920.192019       0.000000
    1950.195020       0.000000
    1980.198020       0.000000
    2010.201020       0.000000
    2040.204020       0.000000
    2070.207021       0.000000
    2100.210021       0.000000
    2130.213021       0.000000
    2160.216022       0.000000
    2190.219022       0.000000
    2220.222022       0.000000
    2250.225023       0.000000
    2280.228023       1.000000
    2310.231023       1.000000
    2340.234023       1.000000
    2370.237024       1.000000
    2400.240024       2.000000
    2430.243024       2.000000
    2460.246025       2.000000
    2490.249025       2.000000
    2520.252025       2.000000
    2550.255026       2.000000
    2580.258026       2.000000
    2610.261026       2.000000
    2640.264026       1.000000
    2670.267027       2.000000
    2700.270027       1.000000
    2730.273027       2.000000
    2760.276028       2.000000
    2790.279028       2.000000
    2820.282028       2.000000
    2850.285029       2.000000
    2880.288029       2.000000
    2910.291029       2.000000
    2940.294029       2.000000
    2970.297030       2.000000
    3000.300030       2.000000
    3030.303030       2.000000
    3060.306031       2.000000
    3090.309031       2.000000
    3120.312031       2.000000
    3150.315032       2.000000
    3180.318032       2.000000
    3210.321032       2.000000
    3240.324032       2.000000
    3270.327033       2.000000
    3300.330033       2.000000
    3330.333033       2.000000
    3360.336034       2.000000
    3390.339034       2.000000
    3420.342034       2.000000
    3450.345035       2.000000
    3480.348035       2.000000
    3510.351035       2.000000
    3540.354035       2.000000
    3570.357036       2.000000
    3600.360036       2.000000
    3630.363036       2.000000
    3660.366037       2.000000
    3690.369037       2.000000
    3720.372037       2.000000
    3750.375038       2.000000
    3780.378038       2.000000
    3810.381038       2.000000
    3840.384038       2.000000
    3870.387039       2.000000
    3900.390039       2.000000
    3930.393039       2.000000
    3960.396040       2.000000
    3990.399040       2.000000
    4020.402040       2.000000
    4050.405041       2.000000
    4080.408041       2.000000
    4110.411041       0.000000
    4140.414041       0.000000
    4170.417042       2.000000
    4200.420042       2.000000
    4230.423042       2.000000
    4260.426043       2.000000
    4290.429043       2.000000
    4320.432043       2.000000
    4350.435044       2.000000
    4380.438044       2.000000
    4410.441044       2.000000
    4440.444044       2.000000
    4470.447045       2.000000
    4500.450045       2.000000
    4530.453045       2.000000
    4560.456046       2.000000
    4590.459046       2.000000
    4620.462046       2.000000
    4650.465047       2.000000
    4680.468047       2.000000
    4710.471047       2.000000
    4740.474047       2.000000
    4770.477048       2.000000
    4800.480048       2.000000
    4830.483048       2.000000
    4860.486049       2.000000
    4890.489049       2.000000
    4920.492049       2.000000
    4950.495050       2.000000
    4980.498050       2.000000
    5010.501050       2.000000
    5040.504050       2.000000
    5070.507051       2.000000
    5100.510051       2.000000
    5130.513051       2.000000
    5160.516052       2.000000
    5190.519052       2.000000
    5220.522052       2.000000
    5250.525053       2.000000
    5280.528053       2.000000
    5310.531053       2.000000
    5340.534053       2.000000
    5370.537054       2.000000
    5400.540054       2.000000
    5430.543054       2.000000
    5460.546055       2.000000
    5490.549055       2.000000
    5520.552055       2.000000
    5550.555056       2.000000
    5580.558056       2.000000
    5610.561056       2.000000
    5640.564056       2.000000
    5670.567057       2.000000
    5700.570057       2.000000
    5730.573057       2.000000
    5760.576058       2.000000
    5790.579058       2.000000
    5820.582058       2.000000
    5850.585059       2.000000
    5880.588059       2.000000
    5910.591059       2.000000
    5940.594059       2.000000
    5970.597060       2.000000
    6000.600060       0.000000
    6030.603060       0.000000
    6060.606061       1.000000
    6090.609061       1.000000
    6120.612061       0.000000
    6150.615062       1.000000
    6180.618062       2.000000
    6210.621062       2.000000
    6240.624062       2.000000
    6270.627063       2.000000
    6300.630063       2.000000
    6330.633063       2.000000
    6360.636064       2.000000
    6390.639064       2.000000
    6420.642064       2.000000
    6450.645065       2.000000
    6480.648065       2.000000
    6510.651065       2.000000
    6540.654065       2.000000
    6570.657066       2.000000
    6600.660066       2.000000
    6630.663066       2.000000
    6660.666067       2.000000
    6690.669067       2.000000
    6720.672067       2.000000
    6750.675068       2.000000
    6780.678068       2.000000
    6810.681068       0.000000
    6840.684068       2.000000
    6870.687069       2.000000
    6900.690069       0.000000
    6930.693069       1.000000
    6960.696070       2.000000
    6990.699070       2.000000
    7020.702070       2.000000
    7050.705071       1.000000
    7080.708071       2.000000
    7110.711071       2.000000
    7140.714071       2.000000
    7170.717072       2.000000
    7200.720072       2.000000
    7230.723072       2.000000
    7260.726073       2.000000
    7290.729073       2.000000
    7320.732073       2.000000
    7350.735074       2.000000
    7380.738074       2.000000
    7410.741074       2.000000
    7440.744074       2.000000
    7470.747075       2.000000
    7500.750075       2.000000
    7530.753075       2.000000
    7560.756076       2.000000
    7590.759076       2.000000
    7620.762076       2.000000
    7650.765077       2.000000
    7680.768077       2.000000
    7710.771077       2.000000
    7740.774077       2.000000
    7770.777078       2.000000
    7800.780078       2.000000
    7830.783078       2.000000
    7860.786079       2.000000
    7890.789079       1.000000
    7920.792079       2.000000
    7950.795080       1.000000
    7980.798080       5.000000
    8010.801080       1.000000
    8040.804080       2.000000
    8070.807081       1.000000
    8100.810081       5.000000
    8130.813081       5.000000
    8160.816082       5.000000
    8190.819082       5.000000
    8220.822082       5.000000
    8250.825083       5.000000
    8280.828083       5.000000
    8310.831083       5.000000
    8340.834083       5.000000
    8370.837084       5.000000
    8400.840084       5.000000
    8430.843084       5.000000
    8460.846085       5.000000
    8490.849085       5.000000
    8520.852085       5.000000
    8550.855086       5.000000
    8580.858086       5.000000
    8610.861086       5.000000
    8640.864086       5.000000
    8670.867087       5.000000
    8700.870087       1.000000
    8730.873087       1.000000
    8760.876088       1.000000
    8790.879088       2.000000
    8820.882088       1.000000
    8850.885089       2.000000
    8880.888089       1.000000
    8910.891089       2.000000
    8940.894089       1.000000
    8970.897090       2.000000
    9000.900090       2.000000
    9030.903090       2.000000
    9060.906091       2.000000
    9090.909091       2.000000
    9120.912091       2.000000
    9150.915092       2.000000
    9180.918092       2.000000
    9210.921092       2.000000
    9240.924092       2.000000
    9270.927093       2.000000
    9300.930093       2.000000
    9330.933093       0.000000
    9360.936094       2.000000
    9390.939094       2.000000
    9420.942094       2.000000
    9450.945095       2.000000
    9480.948095       2.000000
    9510.951095       2.000000
    9540.954095       2.000000
    9570.957096       2.000000
    9600.960096       2.000000
    9630.963096       2.000000
    9660.966097       2.000000
    9690.969097       2.000000
    9720.972097       2.000000
    9750.975098       2.000000
    9780.978098       2.000000
    9810.981098       2.000000
    9840.984098       2.000000
    9870.987099       2.000000
    9900.990099       2.000000
    9930.993099       2.000000
    9960.996100       2.000000
    9990.999100       2.000000
   10021.002100       2.000000
   10051.005101       2.000000
   10081.008101       2.000000
   10111.011101       2.000000
   10141.014101       2.000000
   10171.017102       2.000000
   10201.020102       2.000000
   10231.023102       2.000000
   10261.026103       2.000000
   10291.029103       2.000000
   10321.032103       2.000000
   10351.035104       2.000000
   10381.038104       2.000000
   10411.041104       2.000000
   10441.044104       2.000000
   10471.047105       2.000000
   10501.050105       2.000000
   10531.053105       2.000000
   10561.056106       2.000000
   10591.059106       2.000000
   10621.062106       2.000000
   10651.065107       2.000000
   10681.068107       2.000000
   10711.071107       2.000000
   10741.074107       2.000000
   10771.077108       2.000000
   10801.080108       2.000000
   10831.083108       2.000000
   10861.086109       2.000000
   10891.089109       2.000000
   10921.092109       2.000000
   10951.095110       2.000000
   10981.098110       2.000000
   11011.101110       2.000000
   11041.104110       2.000000
   11071.107111       2.000000
   11101.110111       2.000000
   11131.113111       2.000000
   11161.116112       2.000000
   11191.119112       2.000000
   11221.122112       2.000000
   11251.125113       2.000000
   11281.128113       2.000000
   11311.131113       2.000000
   11341.134113       2.000000
   11371.137114       2.000000
   11401.140114       2.000000
   11431.143114       2.000000
   11461.146115       2.000000
   11491.149115       2.000000
   11521.152115       2.000000
   11551.155116       2.000000
   11581.158116       1.000000
   11611.161116       2.000000
   11641.164116       0.000000
   11671.167117       2.000000
